Analysis,Index,Sides,AccrualTime,FollowUpTime,Alpha,RefSurvival,SurvCurve1Form,SurvCurve2Form,HazardRatio,Weight1,Weight2,NTotal,NSubInterval,LossExpHazard1,LossExpHazard2,Power,Error,Info,hazard_rate
TwoSampleSurvival,194,2,20,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.768,,,4
TwoSampleSurvival,195,2,20,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.747,,,4
TwoSampleSurvival,196,2,20,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.726,,,4
TwoSampleSurvival,197,2,20,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.704,,,4
TwoSampleSurvival,198,2,20,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.682,,,4
TwoSampleSurvival,199,2,20,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.889,,,4
TwoSampleSurvival,200,2,20,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.875,,,4
TwoSampleSurvival,201,2,20,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.861,,,4
TwoSampleSurvival,202,2,20,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.845,,,4
TwoSampleSurvival,203,2,20,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.829,,,4
TwoSampleSurvival,204,2,20,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.811,,,4
TwoSampleSurvival,205,2,20,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.792,,,4
TwoSampleSurvival,206,2,20,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.772,,,4
TwoSampleSurvival,207,2,20,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.752,,,4
TwoSampleSurvival,208,2,20,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.730,,,4
TwoSampleSurvival,209,2,20,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.708,,,4
TwoSampleSurvival,210,2,20,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.905,,,4
TwoSampleSurvival,211,2,20,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.893,,,4
TwoSampleSurvival,212,2,20,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.879,,,4
TwoSampleSurvival,213,2,20,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.865,,,4
TwoSampleSurvival,214,2,20,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.849,,,4
TwoSampleSurvival,215,2,20,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.832,,,4
TwoSampleSurvival,216,2,20,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.814,,,4
TwoSampleSurvival,217,2,20,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.795,,,4
TwoSampleSurvival,218,2,20,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.775,,,4
TwoSampleSurvival,219,2,20,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.754,,,4
TwoSampleSurvival,220,2,20,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.732,,,4
TwoSampleSurvival,221,2,20,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.920,,,4
TwoSampleSurvival,222,2,20,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.908,,,4
TwoSampleSurvival,223,2,20,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.896,,,4
TwoSampleSurvival,224,2,20,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.882,,,4
TwoSampleSurvival,225,2,20,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.868,,,4
TwoSampleSurvival,226,2,20,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.852,,,4
TwoSampleSurvival,227,2,20,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.835,,,4
TwoSampleSurvival,228,2,20,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.816,,,4
TwoSampleSurvival,229,2,20,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.797,,,4
TwoSampleSurvival,230,2,20,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.777,,,4
TwoSampleSurvival,231,2,20,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.755,,,4
TwoSampleSurvival,232,2,21,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.809,,,4
TwoSampleSurvival,233,2,21,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.792,,,4
TwoSampleSurvival,234,2,21,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.774,,,4
TwoSampleSurvival,235,2,21,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.756,,,4
TwoSampleSurvival,236,2,21,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.737,,,4
TwoSampleSurvival,237,2,21,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.717,,,4
TwoSampleSurvival,238,2,21,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.696,,,4
TwoSampleSurvival,239,2,21,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.675,,,4
TwoSampleSurvival,240,2,21,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.653,,,4
TwoSampleSurvival,241,2,21,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.631,,,4
TwoSampleSurvival,242,2,21,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.608,,,4
TwoSampleSurvival,243,2,21,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.836,,,4
TwoSampleSurvival,244,2,21,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.820,,,4
TwoSampleSurvival,245,2,21,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.803,,,4
TwoSampleSurvival,246,2,21,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.785,,,4
TwoSampleSurvival,247,2,21,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.766,,,4
TwoSampleSurvival,248,2,21,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.747,,,4
TwoSampleSurvival,249,2,21,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.727,,,4
TwoSampleSurvival,250,2,21,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.706,,,4
TwoSampleSurvival,251,2,21,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.684,,,4
TwoSampleSurvival,252,2,21,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.662,,,4
TwoSampleSurvival,253,2,21,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.639,,,4
TwoSampleSurvival,254,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.859,,,4
TwoSampleSurvival,255,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.844,,,4
TwoSampleSurvival,256,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.828,,,4
TwoSampleSurvival,257,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.811,,,4
TwoSampleSurvival,258,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.793,,,4
TwoSampleSurvival,259,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.774,,,4
TwoSampleSurvival,260,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.755,,,4
TwoSampleSurvival,261,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.734,,,4
TwoSampleSurvival,262,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.713,,,4
TwoSampleSurvival,263,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.691,,,4
TwoSampleSurvival,264,2,21,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.668,,,4
TwoSampleSurvival,265,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.880,,,4
TwoSampleSurvival,266,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.866,,,4
TwoSampleSurvival,267,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.851,,,4
TwoSampleSurvival,268,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.835,,,4
TwoSampleSurvival,269,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.817,,,4
TwoSampleSurvival,270,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.799,,,4
TwoSampleSurvival,271,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.780,,,4
TwoSampleSurvival,272,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.760,,,4
TwoSampleSurvival,273,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.739,,,4
TwoSampleSurvival,274,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.718,,,4
TwoSampleSurvival,275,2,21,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.695,,,4
TwoSampleSurvival,276,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.897,,,4
TwoSampleSurvival,277,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.884,,,4
TwoSampleSurvival,278,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.870,,,4
TwoSampleSurvival,279,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.855,,,4
TwoSampleSurvival,280,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.839,,,4
TwoSampleSurvival,281,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.822,,,4
TwoSampleSurvival,282,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.804,,,4
TwoSampleSurvival,283,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.784,,,4
TwoSampleSurvival,284,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.764,,,4
TwoSampleSurvival,285,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.743,,,4
TwoSampleSurvival,286,2,21,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.720,,,4
TwoSampleSurvival,287,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.913,,,4
TwoSampleSurvival,288,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.901,,,4
TwoSampleSurvival,289,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.888,,,4
TwoSampleSurvival,290,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.874,,,4
TwoSampleSurvival,291,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.859,,,4
TwoSampleSurvival,292,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.842,,,4
TwoSampleSurvival,293,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.825,,,4
TwoSampleSurvival,294,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.806,,,4
TwoSampleSurvival,295,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.786,,,4
TwoSampleSurvival,296,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.766,,,4
TwoSampleSurvival,297,2,21,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.744,,,4
TwoSampleSurvival,298,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.926,,,4
TwoSampleSurvival,299,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.915,,,4
TwoSampleSurvival,300,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.903,,,4
TwoSampleSurvival,301,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.890,,,4
TwoSampleSurvival,302,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.876,,,4
TwoSampleSurvival,303,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.861,,,4
TwoSampleSurvival,304,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.844,,,4
TwoSampleSurvival,305,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.826,,,4
TwoSampleSurvival,306,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.807,,,4
TwoSampleSurvival,307,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.787,,,4
TwoSampleSurvival,308,2,21,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.766,,,4
TwoSampleSurvival,309,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.823,,,4
TwoSampleSurvival,310,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.806,,,4
TwoSampleSurvival,311,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.789,,,4
TwoSampleSurvival,312,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.771,,,4
TwoSampleSurvival,313,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.752,,,4
TwoSampleSurvival,314,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.732,,,4
TwoSampleSurvival,315,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.712,,,4
TwoSampleSurvival,316,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.690,,,4
TwoSampleSurvival,317,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.669,,,4
TwoSampleSurvival,318,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.647,,,4
TwoSampleSurvival,319,2,22,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.624,,,4
TwoSampleSurvival,320,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.848,,,4
TwoSampleSurvival,321,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.832,,,4
TwoSampleSurvival,322,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.816,,,4
TwoSampleSurvival,323,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.798,,,4
TwoSampleSurvival,324,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.780,,,4
TwoSampleSurvival,325,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.761,,,4
TwoSampleSurvival,326,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.741,,,4
TwoSampleSurvival,327,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.720,,,4
TwoSampleSurvival,328,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.699,,,4
TwoSampleSurvival,329,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.677,,,4
TwoSampleSurvival,330,2,22,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.654,,,4
TwoSampleSurvival,331,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.870,,,4
TwoSampleSurvival,332,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.855,,,4
TwoSampleSurvival,333,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.840,,,4
TwoSampleSurvival,334,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.823,,,4
TwoSampleSurvival,335,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.806,,,4
TwoSampleSurvival,336,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.787,,,4
TwoSampleSurvival,337,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.768,,,4
TwoSampleSurvival,338,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.747,,,4
TwoSampleSurvival,339,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.726,,,4
TwoSampleSurvival,340,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.704,,,4
TwoSampleSurvival,341,2,22,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.682,,,4
TwoSampleSurvival,342,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.889,,,4
TwoSampleSurvival,343,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.875,,,4
TwoSampleSurvival,344,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.861,,,4
TwoSampleSurvival,345,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.845,,,4
TwoSampleSurvival,346,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.829,,,4
TwoSampleSurvival,347,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.811,,,4
TwoSampleSurvival,348,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.792,,,4
TwoSampleSurvival,349,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.772,,,4
TwoSampleSurvival,350,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.752,,,4
TwoSampleSurvival,351,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.730,,,4
TwoSampleSurvival,352,2,22,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.708,,,4
TwoSampleSurvival,353,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.905,,,4
TwoSampleSurvival,354,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.893,,,4
TwoSampleSurvival,355,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.879,,,4
TwoSampleSurvival,356,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.865,,,4
TwoSampleSurvival,357,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.849,,,4
TwoSampleSurvival,358,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.832,,,4
TwoSampleSurvival,359,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.814,,,4
TwoSampleSurvival,360,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.795,,,4
TwoSampleSurvival,361,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.775,,,4
TwoSampleSurvival,362,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.754,,,4
TwoSampleSurvival,363,2,22,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.732,,,4
TwoSampleSurvival,364,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.920,,,4
TwoSampleSurvival,365,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.908,,,4
TwoSampleSurvival,366,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.896,,,4
TwoSampleSurvival,367,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.882,,,4
TwoSampleSurvival,368,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.868,,,4
TwoSampleSurvival,369,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.852,,,4
TwoSampleSurvival,370,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.835,,,4
TwoSampleSurvival,371,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.816,,,4
TwoSampleSurvival,372,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.797,,,4
TwoSampleSurvival,373,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.777,,,4
TwoSampleSurvival,374,2,22,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.755,,,4
TwoSampleSurvival,375,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.932,,,4
TwoSampleSurvival,376,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.922,,,4
TwoSampleSurvival,377,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.910,,,4
TwoSampleSurvival,378,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.898,,,4
TwoSampleSurvival,379,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.884,,,4
TwoSampleSurvival,380,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.869,,,4
TwoSampleSurvival,381,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.853,,,4
TwoSampleSurvival,382,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.835,,,4
TwoSampleSurvival,383,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.817,,,4
TwoSampleSurvival,384,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.797,,,4
TwoSampleSurvival,385,2,22,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.776,,,4
TwoSampleSurvival,386,2,23,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.836,,,4
TwoSampleSurvival,387,2,23,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.820,,,4
TwoSampleSurvival,388,2,23,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.803,,,4
